study_name,dataset_name,variable_name,label,label_de,concept_name,questionnaire,question,item,description,description_de,description_long
twinlife,za6701_person_v3-0-0,per0400s,,Persoenlichkeit Geschwister: gespraechig/still,,twinlife-2014-F2F_Modul7_EueK,per0400s,1.0,,"Weinert, S., Asendorpf, J. B., Beelmann, A., Doil, H., Frevert, S., Lohaus, A., & Hasselhorn, M. (2007). Expertise zur Erfassung von psychologischen Personmerkmalen bei Kindern im Alter von fuenf Jahren im Rahmen des SOEP. Berlin: DIW Berlin. Data Documentation 20 ; [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.60002.de/diw_datadoc_2007-020.pdf)",
twinlife,za6701_person_v3-0-0,per0400t,,Persoenlichkeit Z1: gespraechig/still,,twinlife-2014-F2F_Modul7_EueK,per0400t,1.0,,"Weinert, S., Asendorpf, J. B., Beelmann, A., Doil, H., Frevert, S., Lohaus, A., & Hasselhorn, M. (2007). Expertise zur Erfassung von psychologischen Personmerkmalen bei Kindern im Alter von fuenf Jahren im Rahmen des SOEP. Berlin: DIW Berlin. Data Documentation 20 ; [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.60002.de/diw_datadoc_2007-020.pdf)",
twinlife,za6701_person_v3-0-0,per0400u,,Persoenlichkeit Z2: gespraechig/still,,twinlife-2014-F2F_Modul7_EueK,per0400u,1.0,,"Weinert, S., Asendorpf, J. B., Beelmann, A., Doil, H., Frevert, S., Lohaus, A., & Hasselhorn, M. (2007). Expertise zur Erfassung von psychologischen Personmerkmalen bei Kindern im Alter von fuenf Jahren im Rahmen des SOEP. Berlin: DIW Berlin. Data Documentation 20 ; [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.60002.de/diw_datadoc_2007-020.pdf)",
twinlife,za6701_person_v3-0-0,per0401s,,Persoenlichkeit Geschwister: unordentlich/ordentlich,,twinlife-2014-F2F_Modul7_EueK,per0400s,2.0,,"Weinert, S., Asendorpf, J. B., Beelmann, A., Doil, H., Frevert, S., Lohaus, A., & Hasselhorn, M. (2007). Expertise zur Erfassung von psychologischen Personmerkmalen bei Kindern im Alter von fuenf Jahren im Rahmen des SOEP. Berlin: DIW Berlin. Data Documentation 20 ; [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.60002.de/diw_datadoc_2007-020.pdf)",
twinlife,za6701_person_v3-0-0,per0401t,,Persoenlichkeit Z1: unordentlich/ordentlich,,twinlife-2014-F2F_Modul7_EueK,per0400t,2.0,,"Weinert, S., Asendorpf, J. B., Beelmann, A., Doil, H., Frevert, S., Lohaus, A., & Hasselhorn, M. (2007). Expertise zur Erfassung von psychologischen Personmerkmalen bei Kindern im Alter von fuenf Jahren im Rahmen des SOEP. Berlin: DIW Berlin. Data Documentation 20 ; [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.60002.de/diw_datadoc_2007-020.pdf)",
twinlife,za6701_person_v3-0-0,per0401u,,Persoenlichkeit Z2: unordentlich/ordentlich,,twinlife-2014-F2F_Modul7_EueK,per0400u,2.0,,"Weinert, S., Asendorpf, J. B., Beelmann, A., Doil, H., Frevert, S., Lohaus, A., & Hasselhorn, M. (2007). Expertise zur Erfassung von psychologischen Personmerkmalen bei Kindern im Alter von fuenf Jahren im Rahmen des SOEP. Berlin: DIW Berlin. Data Documentation 20 ; [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.60002.de/diw_datadoc_2007-020.pdf)",
twinlife,za6701_person_v3-0-0,per0402s,,Persoenlichkeit Geschwister: gutmuetig/leicht reizbar,,twinlife-2014-F2F_Modul7_EueK,per0400s,3.0,,"Weinert, S., Asendorpf, J. B., Beelmann, A., Doil, H., Frevert, S., Lohaus, A., & Hasselhorn, M. (2007). Expertise zur Erfassung von psychologischen Personmerkmalen bei Kindern im Alter von fuenf Jahren im Rahmen des SOEP. Berlin: DIW Berlin. Data Documentation 20 ; [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.60002.de/diw_datadoc_2007-020.pdf)",
twinlife,za6701_person_v3-0-0,per0402t,,Persoenlichkeit Z1: gutmuetig/leicht reizbar,,twinlife-2014-F2F_Modul7_EueK,per0400t,3.0,,"Weinert, S., Asendorpf, J. B., Beelmann, A., Doil, H., Frevert, S., Lohaus, A., & Hasselhorn, M. (2007). Expertise zur Erfassung von psychologischen Personmerkmalen bei Kindern im Alter von fuenf Jahren im Rahmen des SOEP. Berlin: DIW Berlin. Data Documentation 20 ; [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.60002.de/diw_datadoc_2007-020.pdf)",
twinlife,za6701_person_v3-0-0,per0402u,,Persoenlichkeit Z2: gutmuetig/leicht reizbar,,twinlife-2014-F2F_Modul7_EueK,per0400u,3.0,,"Weinert, S., Asendorpf, J. B., Beelmann, A., Doil, H., Frevert, S., Lohaus, A., & Hasselhorn, M. (2007). Expertise zur Erfassung von psychologischen Personmerkmalen bei Kindern im Alter von fuenf Jahren im Rahmen des SOEP. Berlin: DIW Berlin. Data Documentation 20 ; [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.60002.de/diw_datadoc_2007-020.pdf)",
twinlife,za6701_person_v3-0-0,per0403s,,Persoenlichkeit Geschwister: wenig interessiert/wissensdurstig,,twinlife-2014-F2F_Modul7_EueK,per0400s,4.0,,"Weinert, S., Asendorpf, J. B., Beelmann, A., Doil, H., Frevert, S., Lohaus, A., & Hasselhorn, M. (2007). Expertise zur Erfassung von psychologischen Personmerkmalen bei Kindern im Alter von fuenf Jahren im Rahmen des SOEP. Berlin: DIW Berlin. Data Documentation 20 ; [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.60002.de/diw_datadoc_2007-020.pdf)",
twinlife,za6701_person_v3-0-0,per0403t,,Persoenlichkeit Z1: wenig interessiert/wissensdurstig,,twinlife-2014-F2F_Modul7_EueK,per0400t,4.0,,"Weinert, S., Asendorpf, J. B., Beelmann, A., Doil, H., Frevert, S., Lohaus, A., & Hasselhorn, M. (2007). Expertise zur Erfassung von psychologischen Personmerkmalen bei Kindern im Alter von fuenf Jahren im Rahmen des SOEP. Berlin: DIW Berlin. Data Documentation 20 ; [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.60002.de/diw_datadoc_2007-020.pdf)",
twinlife,za6701_person_v3-0-0,per0403u,,Persoenlichkeit Z2: wenig interessiert/wissensdurstig,,twinlife-2014-F2F_Modul7_EueK,per0400u,4.0,,"Weinert, S., Asendorpf, J. B., Beelmann, A., Doil, H., Frevert, S., Lohaus, A., & Hasselhorn, M. (2007). Expertise zur Erfassung von psychologischen Personmerkmalen bei Kindern im Alter von fuenf Jahren im Rahmen des SOEP. Berlin: DIW Berlin. Data Documentation 20 ; [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.60002.de/diw_datadoc_2007-020.pdf)",
twinlife,za6701_person_v3-0-0,per0404s,,Persoenlichkeit Geschwister: hat Selbstvertrauen/unsicher,,twinlife-2014-F2F_Modul7_EueK,per0400s,5.0,,"Weinert, S., Asendorpf, J. B., Beelmann, A., Doil, H., Frevert, S., Lohaus, A., & Hasselhorn, M. (2007). Expertise zur Erfassung von psychologischen Personmerkmalen bei Kindern im Alter von fuenf Jahren im Rahmen des SOEP. Berlin: DIW Berlin. Data Documentation 20 ; [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.60002.de/diw_datadoc_2007-020.pdf)",
twinlife,za6701_person_v3-0-0,per0404t,,Persoenlichkeit Z1: hat Selbstvertrauen/unsicher,,twinlife-2014-F2F_Modul7_EueK,per0400t,5.0,,"Weinert, S., Asendorpf, J. B., Beelmann, A., Doil, H., Frevert, S., Lohaus, A., & Hasselhorn, M. (2007). Expertise zur Erfassung von psychologischen Personmerkmalen bei Kindern im Alter von fuenf Jahren im Rahmen des SOEP. Berlin: DIW Berlin. Data Documentation 20 ; [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.60002.de/diw_datadoc_2007-020.pdf)",
twinlife,za6701_person_v3-0-0,per0404u,,Persoenlichkeit Z2: hat Selbstvertrauen/unsicher,,twinlife-2014-F2F_Modul7_EueK,per0400u,5.0,,"Weinert, S., Asendorpf, J. B., Beelmann, A., Doil, H., Frevert, S., Lohaus, A., & Hasselhorn, M. (2007). Expertise zur Erfassung von psychologischen Personmerkmalen bei Kindern im Alter von fuenf Jahren im Rahmen des SOEP. Berlin: DIW Berlin. Data Documentation 20 ; [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.60002.de/diw_datadoc_2007-020.pdf)",
twinlife,za6701_person_v3-0-0,per0405s,,Persoenlichkeit Geschwister: zurueckgezogen/kontaktfreudig,,twinlife-2014-F2F_Modul7_EueK,per0400s,6.0,,"Weinert, S., Asendorpf, J. B., Beelmann, A., Doil, H., Frevert, S., Lohaus, A., & Hasselhorn, M. (2007). Expertise zur Erfassung von psychologischen Personmerkmalen bei Kindern im Alter von fuenf Jahren im Rahmen des SOEP. Berlin: DIW Berlin. Data Documentation 20 ; [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.60002.de/diw_datadoc_2007-020.pdf)",
twinlife,za6701_person_v3-0-0,per0405t,,Persoenlichkeit Z1: zurueckgezogen/kontaktfreudig,,twinlife-2014-F2F_Modul7_EueK,per0400t,6.0,,"Weinert, S., Asendorpf, J. B., Beelmann, A., Doil, H., Frevert, S., Lohaus, A., & Hasselhorn, M. (2007). Expertise zur Erfassung von psychologischen Personmerkmalen bei Kindern im Alter von fuenf Jahren im Rahmen des SOEP. Berlin: DIW Berlin. Data Documentation 20 ; [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.60002.de/diw_datadoc_2007-020.pdf)",
twinlife,za6701_person_v3-0-0,per0405u,,Persoenlichkeit Z2: zurueckgezogen/kontaktfreudig,,twinlife-2014-F2F_Modul7_EueK,per0400u,6.0,,"Weinert, S., Asendorpf, J. B., Beelmann, A., Doil, H., Frevert, S., Lohaus, A., & Hasselhorn, M. (2007). Expertise zur Erfassung von psychologischen Personmerkmalen bei Kindern im Alter von fuenf Jahren im Rahmen des SOEP. Berlin: DIW Berlin. Data Documentation 20 ; [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.60002.de/diw_datadoc_2007-020.pdf)",
twinlife,za6701_person_v3-0-0,per0406s,,Persoenlichkeit Geschwister: konzentriert/leicht ablenkbar,,twinlife-2014-F2F_Modul7_EueK,per0400s,7.0,,"Weinert, S., Asendorpf, J. B., Beelmann, A., Doil, H., Frevert, S., Lohaus, A., & Hasselhorn, M. (2007). Expertise zur Erfassung von psychologischen Personmerkmalen bei Kindern im Alter von fuenf Jahren im Rahmen des SOEP. Berlin: DIW Berlin. Data Documentation 20 ; [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.60002.de/diw_datadoc_2007-020.pdf)",
twinlife,za6701_person_v3-0-0,per0406t,,Persoenlichkeit Z1: konzentriert/leicht ablenkbar,,twinlife-2014-F2F_Modul7_EueK,per0400t,7.0,,"Weinert, S., Asendorpf, J. B., Beelmann, A., Doil, H., Frevert, S., Lohaus, A., & Hasselhorn, M. (2007). Expertise zur Erfassung von psychologischen Personmerkmalen bei Kindern im Alter von fuenf Jahren im Rahmen des SOEP. Berlin: DIW Berlin. Data Documentation 20 ; [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.60002.de/diw_datadoc_2007-020.pdf)",
twinlife,za6701_person_v3-0-0,per0406u,,Persoenlichkeit Z2: konzentriert/leicht ablenkbar,,twinlife-2014-F2F_Modul7_EueK,per0400u,7.0,,"Weinert, S., Asendorpf, J. B., Beelmann, A., Doil, H., Frevert, S., Lohaus, A., & Hasselhorn, M. (2007). Expertise zur Erfassung von psychologischen Personmerkmalen bei Kindern im Alter von fuenf Jahren im Rahmen des SOEP. Berlin: DIW Berlin. Data Documentation 20 ; [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.60002.de/diw_datadoc_2007-020.pdf)",
twinlife,za6701_person_v3-0-0,per0407s,,Persoenlichkeit Geschwister: trotzig/folgsam,,twinlife-2014-F2F_Modul7_EueK,per0400s,8.0,,"Weinert, S., Asendorpf, J. B., Beelmann, A., Doil, H., Frevert, S., Lohaus, A., & Hasselhorn, M. (2007). Expertise zur Erfassung von psychologischen Personmerkmalen bei Kindern im Alter von fuenf Jahren im Rahmen des SOEP. Berlin: DIW Berlin. Data Documentation 20 ; [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.60002.de/diw_datadoc_2007-020.pdf)",
twinlife,za6701_person_v3-0-0,per0407t,,Persoenlichkeit Z1: trotzig/folgsam,,twinlife-2014-F2F_Modul7_EueK,per0400t,8.0,,"Weinert, S., Asendorpf, J. B., Beelmann, A., Doil, H., Frevert, S., Lohaus, A., & Hasselhorn, M. (2007). Expertise zur Erfassung von psychologischen Personmerkmalen bei Kindern im Alter von fuenf Jahren im Rahmen des SOEP. Berlin: DIW Berlin. Data Documentation 20 ; [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.60002.de/diw_datadoc_2007-020.pdf)",
twinlife,za6701_person_v3-0-0,per0407u,,Persoenlichkeit Z2: trotzig/folgsam,,twinlife-2014-F2F_Modul7_EueK,per0400u,8.0,,"Weinert, S., Asendorpf, J. B., Beelmann, A., Doil, H., Frevert, S., Lohaus, A., & Hasselhorn, M. (2007). Expertise zur Erfassung von psychologischen Personmerkmalen bei Kindern im Alter von fuenf Jahren im Rahmen des SOEP. Berlin: DIW Berlin. Data Documentation 20 ; [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.60002.de/diw_datadoc_2007-020.pdf)",
twinlife,za6701_person_v3-0-0,per0408s,,Persoenlichkeit Geschwister: begreift schnell/braucht mehr Zeit,,twinlife-2014-F2F_Modul7_EueK,per0400s,9.0,,"Weinert, S., Asendorpf, J. B., Beelmann, A., Doil, H., Frevert, S., Lohaus, A., & Hasselhorn, M. (2007). Expertise zur Erfassung von psychologischen Personmerkmalen bei Kindern im Alter von fuenf Jahren im Rahmen des SOEP. Berlin: DIW Berlin. Data Documentation 20 ; [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.60002.de/diw_datadoc_2007-020.pdf)",
twinlife,za6701_person_v3-0-0,per0408t,,Persoenlichkeit Z1: begreift schnell/braucht mehr Zeit,,twinlife-2014-F2F_Modul7_EueK,per0400t,9.0,,"Weinert, S., Asendorpf, J. B., Beelmann, A., Doil, H., Frevert, S., Lohaus, A., & Hasselhorn, M. (2007). Expertise zur Erfassung von psychologischen Personmerkmalen bei Kindern im Alter von fuenf Jahren im Rahmen des SOEP. Berlin: DIW Berlin. Data Documentation 20 ; [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.60002.de/diw_datadoc_2007-020.pdf)",
twinlife,za6701_person_v3-0-0,per0408u,,Persoenlichkeit Z2: begreift schnell/braucht mehr Zeit,,twinlife-2014-F2F_Modul7_EueK,per0400u,9.0,,"Weinert, S., Asendorpf, J. B., Beelmann, A., Doil, H., Frevert, S., Lohaus, A., & Hasselhorn, M. (2007). Expertise zur Erfassung von psychologischen Personmerkmalen bei Kindern im Alter von fuenf Jahren im Rahmen des SOEP. Berlin: DIW Berlin. Data Documentation 20 ; [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.60002.de/diw_datadoc_2007-020.pdf)",
twinlife,za6701_person_v3-0-0,per0409s,,Persoenlichkeit Geschwister: aengstlich/unaengstlich,,twinlife-2014-F2F_Modul7_EueK,per0400s,10.0,,"Weinert, S., Asendorpf, J. B., Beelmann, A., Doil, H., Frevert, S., Lohaus, A., & Hasselhorn, M. (2007). Expertise zur Erfassung von psychologischen Personmerkmalen bei Kindern im Alter von fuenf Jahren im Rahmen des SOEP. Berlin: DIW Berlin. Data Documentation 20 ; [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.60002.de/diw_datadoc_2007-020.pdf)",
twinlife,za6701_person_v3-0-0,per0409t,,Persoenlichkeit Z1: aengstlich/unaengstlich,,twinlife-2014-F2F_Modul7_EueK,per0400t,10.0,,"Weinert, S., Asendorpf, J. B., Beelmann, A., Doil, H., Frevert, S., Lohaus, A., & Hasselhorn, M. (2007). Expertise zur Erfassung von psychologischen Personmerkmalen bei Kindern im Alter von fuenf Jahren im Rahmen des SOEP. Berlin: DIW Berlin. Data Documentation 20 ; [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.60002.de/diw_datadoc_2007-020.pdf)",
twinlife,za6701_person_v3-0-0,per0409u,,Persoenlichkeit Z2: aengstlich/unaengstlich,,twinlife-2014-F2F_Modul7_EueK,per0400u,10.0,,"Weinert, S., Asendorpf, J. B., Beelmann, A., Doil, H., Frevert, S., Lohaus, A., & Hasselhorn, M. (2007). Expertise zur Erfassung von psychologischen Personmerkmalen bei Kindern im Alter von fuenf Jahren im Rahmen des SOEP. Berlin: DIW Berlin. Data Documentation 20 ; [[URL link]](https://www.diw.de/documents/publikationen/73/diw_01.c.60002.de/diw_datadoc_2007-020.pdf)",
twinlife,za6701_person_v3-0-0,ple0101t,,Lebt nicht mehr im Haushalt mit Z1 seit: Monat,,twinlife-2014-F2F_Alteri-OnlineFragebogen,ple0101t,,,"Nationales Bildungspanel (NEPS): Startkohorte 6: Erwachsene (SC6), Welle 6, Erhebungsinstrumente (Feldversion) ; [[URL link]](https://www.neps-data.de/Portals/0/NEPS/Datenzentrum/Forschungsdaten/SC6/Feldversionen/SC6_Q_w6_de.pdf)",
twinlife,za6701_person_v3-0-0,ple0101u,,Lebt nicht mehr im Haushalt mit Z2 seit: Monat,,twinlife-2014-F2F_Alteri-OnlineFragebogen,ple0101u,,,"Nationales Bildungspanel (NEPS): Startkohorte 6: Erwachsene (SC6), Welle 6, Erhebungsinstrumente (Feldversion) ; [[URL link]](https://www.neps-data.de/Portals/0/NEPS/Datenzentrum/Forschungsdaten/SC6/Feldversionen/SC6_Q_w6_de.pdf)",
twinlife,za6701_person_v3-0-0,ple0102t,,Lebt nicht mehr im Haushalt mit Z1 seit: Jahr,,twinlife-2014-F2F_Alteri-Fragebogen,ple0102t,,,"Nationales Bildungspanel (NEPS): Startkohorte 6: Erwachsene (SC6), Welle 6, Erhebungsinstrumente (Feldversion) ; [[URL link]](https://www.neps-data.de/Portals/0/NEPS/Datenzentrum/Forschungsdaten/SC6/Feldversionen/SC6_Q_w6_de.pdf)",
twinlife,za6701_person_v3-0-0,ple0102u,,Lebt nicht mehr im Haushalt mit Z2 seit: Jahr,,twinlife-2014-F2F_Alteri-Fragebogen,ple0102u,,,"Nationales Bildungspanel (NEPS): Startkohorte 6: Erwachsene (SC6), Welle 6, Erhebungsinstrumente (Feldversion) ; [[URL link]](https://www.neps-data.de/Portals/0/NEPS/Datenzentrum/Forschungsdaten/SC6/Feldversionen/SC6_Q_w6_de.pdf)",
twinlife,za6701_person_v3-0-0,ple0103t,,Verbundenheit mit Zwilling 1,,twinlife-2014-F2F_Alteri-OnlineFragebogen,ple0103t,,,"Adaptiert von: Stocker, C. M., Lanthier, R. P., & Furman, W. (1997). Sibling relationships in Early Adulthood. Journal of Family Psychology, 11 (2), 210-221; Heyeres, U. (2006). Adult sibling relationship questionnaire. Gruppendynamik und Organisationsberatung, 37 (2), 215-225.",
twinlife,za6701_person_v3-0-0,ple0103u,,Verbundenheit mit Zwilling 2,,twinlife-2014-F2F_Alteri-Fragebogen,ple0103u,,,"Adaptiert von: Stocker, C. M., Lanthier, R. P., & Furman, W. (1997). Sibling relationships in Early Adulthood. Journal of Family Psychology, 11 (2), 210-221; Heyeres, U. (2006). Adult sibling relationship questionnaire. Gruppendynamik und Organisationsberatung, 37 (2), 215-225.",
twinlife,za6701_person_v3-0-0,ple0200t,,Kontakt mit Z1 im letzten halben Jahr (Haeufigkeit),,twinlife-2014-F2F_Alteri-Fragebogen,ple0200t,1.0,,Adaptiert von: Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 3 2010/11 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release9.1/Codebuch_Kind_de__pairfam_Welle_3_2010-11.pdf),
twinlife,za6701_person_v3-0-0,ple0200u,,Kontakt mit Z2 im letzten halben Jahr (Haeufigkeit),,twinlife-2014-F2F_Alteri-Fragebogen,ple0200u,3.0,,Adaptiert von: Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 3 2010/11 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release9.1/Codebuch_Kind_de__pairfam_Welle_3_2010-11.pdf),
twinlife,za6701_person_v3-0-0,ple0201t,,Persoenliche Treffen mit Z1 im letzten halben Jahr (Haeufigkeit),,twinlife-2014-F2F_Alteri-Fragebogen,ple0201t,2.0,,Adaptiert von: Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 3 2010/11 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release9.1/Codebuch_Kind_de__pairfam_Welle_3_2010-11.pdf),
twinlife,za6701_person_v3-0-0,ple0201u,,Persoenliche Treffen mit Z2 im letzten halben Jahr (Haeufigkeit),,twinlife-2014-F2F_Alteri-Fragebogen,ple0201u,4.0,,Adaptiert von: Beziehungs- und Familienpanel (pairfam): Pairfam Codebuch Kind Welle 3 2010/11 ; [[URL link]](http://www.pairfam.de/fileadmin/user_upload/redakteur/publis/Dokumentation/Codebooks/Release9.1/Codebuch_Kind_de__pairfam_Welle_3_2010-11.pdf),
twinlife,za6701_person_v3-0-0,pop0100,,Interesse an Politik,,twinlife-2014-F2F_Modul5_CASI,pop0100,,,"Sozio-oekonomisches Panel (SOEP): SOEP Personenfragebogen 2011
 ; [[URL link]](https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.394133.de/soepfrabo_personen_2011.pdf)",
twinlife,za6701_person_v3-0-0,pop0200,,Politische Aktivitaet: Teilnahme an pol. Versam./Diskussion/Demonstration,,twinlife-2014-F2F_Modul5_DropOff,pop0200,1.0,,"Rauschenbach, T., & Bien, W. (2012). Aufwachsen in Deutschland. Aufwachsen in Deutschland. AID: A - Der neue DJI-Survey. Weinheim/Basel: Beltz Juventa, 7-27 ; [[URL link]](https://www.dji.de/fileadmin/user_upload/bibs2015/DJI_AIDA_gesamt_v03.pdf)",
twinlife,za6701_person_v3-0-0,pop0201,,Politische Aktivitaet: Teilnahme an Unterschriftensammlung/Onlinepetition,,twinlife-2014-F2F_Modul5_CASI,pop0200,2.0,,"Rauschenbach, T., & Bien, W. (2012). Aufwachsen in Deutschland. Aufwachsen in Deutschland. AID: A - Der neue DJI-Survey. Weinheim/Basel: Beltz Juventa, 7-27 ; [[URL link]](https://www.dji.de/fileadmin/user_upload/bibs2015/DJI_AIDA_gesamt_v03.pdf)",
twinlife,za6701_person_v3-0-0,pop0202,,Politische Aktivitaet: Boykott von Unternehmen/Waren,,twinlife-2014-F2F_Modul5_CASI,pop0200,3.0,,"Rauschenbach, T., & Bien, W. (2012). Aufwachsen in Deutschland. Aufwachsen in Deutschland. AID: A - Der neue DJI-Survey. Weinheim/Basel: Beltz Juventa, 7-27 ; [[URL link]](https://www.dji.de/fileadmin/user_upload/bibs2015/DJI_AIDA_gesamt_v03.pdf)",
twinlife,za6701_person_v3-0-0,pop0300,,Teilnahme an letzter Bundestagswahl,,twinlife-2014-F2F_Modul5_DropOff,pop0300,,,"Adaptiert von: Add-Health study (in-home questionnaire political participation): Harris, K. M., & National Longitudinal Study of Adolescent Health. (2009). Waves I & II, 1994-1996; Wave III, 2001-2002; Wave IV, 2007-2009 [machine-readable data file and documentation]. Chapel Hill, NC: Carolina Population Center, University of North Carolina at Chapel Hill, 10",
twinlife,za6701_person_v3-0-0,pop0301,,Wahlteilnahme hypothetisch,,twinlife-2014-F2F_Modul5_CASI,pop0301,,,Sonntagsfrage ; [[URL link]](http://www.wahlrecht.de/umfragen/),
twinlife,za6701_person_v3-0-0,pop0302,,Politische Neigung: Partei,,twinlife-2014-F2F_Alteri-Fragebogen,pop0302,,,Adaptiert von: Sozio-oekonomisches Panel (SOEP): SOEP Personenfragebogen 2011 ; [[URL link]](https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.394133.de/soepfrabo_personen_2011.pdf),
